206,Static and dynamic call hierarchy for Python
2014-08-20T13:57:35Z,discuss,Static and dynamic call hierarchy for Python
2014-08-13T11:54:54Z,discuss,Please revert your changes to .idea/* files.
2014-08-13T15:39:01Z,discuss,Do you really need any changes in this class for creating your call hierarchy test?
2014-08-13T15:42:47Z,discuss,Python tests should not depend on Java tests.
2014-08-13T15:46:22Z,discuss,Are these dependencies really necessary?
2014-08-13T15:46:59Z,discuss,What's the idea behind these changes?
2014-08-13T16:07:21Z,discuss,"How do you handle nested classes and functions nested into the function? Please add tests and exclude calls from nested scopes. A more effective way of walking down a tree is a visitor, see PyRecursiveElementVisitor."
2014-08-13T16:49:27Z,discuss,Why do you need a separate pop-up menu for Python call hierarchy?
2014-08-20T14:00:41Z,discuss,@traff Please review the dynamic part related to the debugger.
2014-09-05T13:31:18Z,discuss,I have cherry-picked and refactored the static call hierarchy implementation into master.
2014-09-26T08:49:38Z,discuss,"Have you submitted a contributor license agreement? If not, please download the PDF from http://www.jetbrains.org/display/IJOS/Contributor+Agreement and then print it out, sign, scan and email to contribute@jetbrains.com"
2018-02-09T12:23:08Z,discuss,Closing this one as partially merged.
2014-07-30T10:43:03Z,commit,"Create CallSignature-, ReturnSignature- and CallHierarchy- cache mana¡­",github.com/JetBrains/intellij-community/pull/206/commits/e7aa6e0cf5624e05e2c79870e5ab24e26242916f
2014-07-30T11:06:35Z,commit,Integrate CallSignatureCM with pydev,github.com/JetBrains/intellij-community/pull/206/commits/3dcf088c9456df7489077657fb8d9e6269e6d75b
2014-07-30T11:19:39Z,commit,Integrate ReturnSignatureCM with pydev,github.com/JetBrains/intellij-community/pull/206/commits/830c075bb63dc5b4a56f56e59efe177a4e3055f7
2014-07-30T11:37:36Z,commit,Added ability to accept and store return signatures,github.com/JetBrains/intellij-community/pull/206/commits/9c9ed857d956861a56bfbf57f24d366fad437b6f
2014-07-30T11:43:29Z,commit,Add PyReturnSignatureTypeProvider that can extract info about dinamic¡­,github.com/JetBrains/intellij-community/pull/206/commits/39921ea1649dd40c88ad56c972af27f8916fb125
2014-07-30T11:56:54Z,commit,Integrate CallHierarchyCacheManager with pydev,github.com/JetBrains/intellij-community/pull/206/commits/39f59e1569b8c77c3776b12380783b2ee58aa71e
2014-07-30T12:09:16Z,commit,Added ability to store call information that was received from debugger,github.com/JetBrains/intellij-community/pull/206/commits/e3894bcd8915ef21c6919799a54c70dd0d8b50ed
2014-07-30T12:36:22Z,commit,"Created caller- and callee- tree structure, trees usages call informa¡­",github.com/JetBrains/intellij-community/pull/206/commits/a65a82bd9e8eaa870f09892e460313dabe5345bb
2014-07-30T13:57:22Z,commit,Added ability of using informatioon from FIndUsages for building call¡­,github.com/JetBrains/intellij-community/pull/206/commits/0db2e1dd40012ddf57322cae0af01cf8d90621f3
2014-08-06T08:57:37Z,commit,"Use static information for calleesTree, remove dublicate callee(r)s",github.com/JetBrains/intellij-community/pull/206/commits/18512cfff9c4b863463b23499a105ade7bb74fec
2014-08-06T10:12:33Z,commit,CallTreeStructure: check scope,github.com/JetBrains/intellij-community/pull/206/commits/0b58f212022d1f515775a693aa6559af4af2b6f4
2014-08-08T11:18:49Z,commit,add static and dynamic PyFunctionCallInfoManager,github.com/JetBrains/intellij-community/pull/206/commits/2b60f86da0f0a88a081c8a1c010e180a4ade5555
2014-08-11T15:15:05Z,commit,create Simple test for CallHierarchy,github.com/JetBrains/intellij-community/pull/206/commits/9392bb67069822374ddaa7f58780cf2161264573
2014-08-11T15:35:36Z,commit,add test ArgumentList for CallHierarchy,github.com/JetBrains/intellij-community/pull/206/commits/1d36b56b2f5071ec572c17602d579e13aeed2b54
